// single phase coef Number:=32,    upsample factor:=320,     downsample factor:=441
32, 320,441,0,    
    6,   -8, -153, -252,  102,  266, -386, -176,  827, -380,-1133, 1697,  544,-4120, 3613,18395,15451,   34,-3490, 1620,  927,-1334,  142,  688, -403, -206,  313,  -23, -261, -102,    3,    3,
    6,   -8, -152, -252,  100,  267, -384, -179,  827, -374,-1138, 1689,  559,-4118, 3565,18367,15493,   72,-3502, 1610,  937,-1334,  136,  691, -401, -208,  313,  -22, -261, -103,    3,    3,
    6,   -8, -152, -253,   99,  268, -382, -182,  826, -367,-1142, 1682,  575,-4115, 3517,18339,15535,  109,-3515, 1600,  947,-1333,  130,  693, -399, -210,  313,  -20, -261, -103,    3,    3,
    6,   -8, -151, -253,   97,  269, -380, -186,  825, -361,-1146, 1674,  590,-4113, 3469,18311,15577,  147,-3527, 1589,  958,-1333,  124,  696, -396, -213,  313,  -19, -261, -104,    3,    4,
    6,   -8, -150, -253,   96,  270, -378, -189,  825, -354,-1151, 1666,  606,-4110, 3422,18283,15619,  185,-3538, 1579,  968,-1332,  118,  698, -394, -215,  313,  -17, -261, -105,    3,    4,
    6,   -7, -150, -254,   94,  271, -377, -192,  824, -348,-1155, 1658,  621,-4107, 3374,18254,15661,  224,-3550, 1569,  978,-1332,  112,  701, -392, -218,  312,  -16, -261, -105,    3,    4,
    6,   -7, -149, -254,   93,  272, -375, -195,  823, -342,-1159, 1650,  637,-4104, 3327,18225,15702,  262,-3562, 1559,  988,-1331,  106,  703, -390, -220,  312,  -14, -262, -106,    3,    4,
    6,   -7, -148, -254,   91,  273, -373, -199,  822, -335,-1163, 1641,  652,-4101, 3280,18196,15744,  301,-3574, 1548,  999,-1330,  100,  706, -388, -222,  312,  -13, -262, -106,    3,    4,
    6,   -7, -148, -254,   90,  274, -371, -202,  822, -329,-1168, 1633,  667,-4098, 3233,18167,15785,  339,-3585, 1538, 1009,-1330,   94,  708, -386, -225,  312,  -11, -262, -107,    3,    4,
    6,   -7, -147, -255,   88,  275, -369, -205,  821, -322,-1172, 1625,  682,-4094, 3186,18138,15826,  378,-3597, 1527, 1019,-1329,   88,  711, -384, -227,  312,  -10, -262, -107,    3,    4,
